1411479240,101.6160,101.6399,100.5400,100.6200,2529000
1411479599,101.6700,101.7700,101.4101,101.6200,1299800
1411479899,101.7940,101.8300,101.6100,101.6680,1271900
1411480199,101.8510,101.8800,101.6300,101.7900,1229600
1411480496,101.7900,102.0000,101.7800,101.8600,1156300
1411480740,101.8800,102.0000,101.7500,101.8100,902400
1411481099,101.9400,101.9900,101.8700,101.8800,809800
1411481341,102.0110,102.0700,101.8300,101.9335,1654900
1411481640,102.0200,102.1400,102.0010,102.0200,1229900
1411481999,102.0400,102.0700,101.9200,102.0200,1146600
1411482299,101.9867,102.1000,101.9700,102.0399,809800
1411482599,101.7627,101.9900,101.6100,101.9816,949700
1411482899,101.7050,101.9000,101.6700,101.7600,471100
1411483140,101.7700,101.8064,101.6000,101.7000,528900
1411483440,101.9400,101.9400,101.7499,101.7800,427100
1411483799,101.9800,101.9800,101.8000,101.9360,407100
1411484099,102.0600,102.0800,101.9120,101.9730,600200
1411484399,101.9436,102.0790,101.8800,102.0600,485700
1411484699,102.0190,102.0900,101.9400,101.9500,510000
1411484942,101.9400,102.0100,101.9300,102.0100,342800
1411485299,101.9400,101.9600,101.7400,101.9450,1549200
1411485599,102.1100,102.1100,101.9300,101.9400,1189600
1411485899,102.2500,102.2800,102.0970,102.1100,1377200
1411486140,102.0932,102.2500,102.0800,102.2500,510600
1411486441,102.1200,102.1900,102.0900,102.1000,472900
1411486799,102.2650,102.2700,102.1300,102.1300,592900
1411487098,102.2539,102.3900,102.2000,102.2600,1057600
1411487399,102.2700,102.3400,102.2204,102.2600,386500
1411487698,102.2100,102.3300,102.1800,102.2734,527000
1411487941,102.2450,102.3400,102.1940,102.2100,402300
1411488240,102.3100,102.3400,102.2100,102.2450,294200
1411488599,102.3600,102.3900,102.3000,102.3100,573500
1411488899,102.2332,102.3600,102.2100,102.3600,342000
1411489199,102.3000,102.3100,102.2100,102.2400,452000
1411489499,102.4367,102.4400,102.3000,102.3000,684000
1411489799,102.4100,102.5000,102.3700,102.4336,1014700
1411490099,102.5000,102.6000,102.4000,102.4100,1285400
1411490399,102.6750,102.6800,102.4900,102.5000,833300
1411490640,102.6801,102.7500,102.6400,102.6750,1118300
1411490999,102.6500,102.7600,102.6300,102.6750,532200
1411491242,102.6600,102.6900,102.5000,102.6550,802000
1411491541,102.6500,102.6700,102.5600,102.6500,382900
1411491899,102.7635,102.7700,102.5900,102.6500,795500
1411492140,102.5400,102.7800,102.4300,102.7600,841400
1411492499,102.5600,102.5800,102.4500,102.5400,586000
1411492798,102.4400,102.5667,102.3800,102.5500,674200
1411493044,102.4610,102.5200,102.4200,102.4380,653000
1411493340,102.6199,102.6400,102.4300,102.4667,635800
1411493640,102.6201,102.6500,102.5500,102.6100,354600
1411493999,102.6633,102.6700,102.5600,102.6300,497500
1411494299,102.6899,102.7400,102.6500,102.6700,453700
1411494599,102.6000,102.6900,102.5700,102.6800,361600
1411494842,102.6100,102.6500,102.5500,102.6050,329300
1411495199,102.4700,102.6400,102.4600,102.5997,608500
1411495499,102.4910,102.5500,102.4000,102.4700,550200
1411495799,102.5350,102.5600,102.4800,102.4950,878500
1411496099,102.5250,102.5900,102.4800,102.5300,366500
1411496399,102.4810,102.5500,102.4600,102.5200,415100
1411496699,102.3300,102.5200,102.3050,102.4900,562300
1411496999,102.2600,102.3300,102.1500,102.3300,795700
1411497241,102.3400,102.3550,102.2400,102.2650,457200
1411497599,102.4100,102.4600,102.3200,102.3400,415200
1411497899,102.4210,102.4800,102.3500,102.4100,656400
1411498199,102.5500,102.6000,102.4100,102.4240,609100
1411498441,102.4700,102.5600,102.4700,102.5500,363500
1411498799,102.5100,102.5300,102.3900,102.4600,506700
1411499041,102.5000,102.5695,102.4500,102.5100,605800
1411499340,102.4800,102.5300,102.4300,102.5068,315800
1411499640,102.5350,102.5600,102.4800,102.4899,398100
1411499940,102.5750,102.6400,102.5320,102.5400,621800
1411500240,102.7700,102.7800,102.5500,102.5800,1049900
1411500599,102.8401,102.8500,102.7500,102.7600,968200
1411500840,102.8800,102.8800,102.8100,102.8500,1011900
1411501199,102.8650,102.9400,102.8200,102.8710,1070300
1411501440,102.7660,102.8800,102.7200,102.8750,988500
1411501740,102.7575,102.7700,102.7000,102.7600,1106700
1411502040,102.8290,102.8500,102.7250,102.7600,1688300
1411502399,102.6400,102.9200,102.6200,102.8300,2636800
1411502400,102.6400,102.6400,102.6400,102.6400,1183500
1411565699,102.8000,102.8500,102.0700,102.0900,0
1411565999,102.3400,102.8400,102.1300,102.8000,1567200
1411566240,102.0350,102.5000,102.0100,102.3400,1097400
1411566599,101.9100,102.1500,101.7500,102.0200,1953700
1411566899,102.0601,102.1000,101.8800,101.9100,861500
1411567199,101.9700,102.0637,101.8700,102.0637,655600
1411567499,101.9000,102.0900,101.7600,101.9700,1161800
1411567740,101.6940,101.9300,101.6000,101.9100,930600
1411568099,101.4900,101.7000,101.4540,101.6999,1363900
1411568340,101.4500,101.5600,101.2000,101.4850,1705400
1411568699,101.6900,101.7200,101.3700,101.4390,1051900
1411568999,101.9400,101.9400,101.6500,101.7001,986000
1411569297,101.8450,101.9700,101.8000,101.9400,694900
1411569540,101.8853,101.9100,101.7500,101.8433,726400
1411569841,101.8600,101.9900,101.8360,101.8900,551500
1411570140,101.9900,101.9900,101.8100,101.8690,473300
1411570440,101.7730,102.0300,101.7300,101.9900,739800
1411570799,101.7173,101.8700,101.6350,101.7800,547800
1411571098,101.6900,101.7400,101.5800,101.7200,574300
1411571340,101.9700,101.9700,101.6800,101.6900,530000
1411571699,101.9950,102.0800,101.8700,101.9700,716400
1411571999,101.9600,102.0500,101.8836,101.9900,430900
1411572299,102.1201,102.1400,101.9550,101.9600,697000
1411572599,102.0200,102.1450,101.9700,102.1200,741000
1411572899,101.9801,102.0700,101.9300,102.0200,682500
1411573198,101.9600,102.0500,101.9500,101.9800,307300
1411573499,101.8428,101.9700,101.7200,101.9600,822600
1411573799,101.8400,101.9600,101.8200,101.8490,566900
1411574040,101.7439,101.8300,101.6800,101.8300,720100
1411574340,101.7400,101.8150,101.7100,101.7480,458100
1411574699,101.7500,101.8100,101.7400,101.7400,386700
1411574999,101.7447,101.7900,101.6750,101.7500,464900
1411575240,101.7950,101.8200,101.7300,101.7500,336800
1411575540,101.6600,101.8000,101.6100,101.7950,431100
1411575840,101.7901,101.8200,101.6450,101.6667,313800
1411576199,101.8460,101.9300,101.8000,101.8140,379900
1411576440,101.8700,101.9300,101.7900,101.8410,293500
1411576740,101.9250,102.0000,101.8550,101.8700,429000
1411577041,101.8900,101.9563,101.8500,101.9300,249500
1411577340,101.8920,101.9100,101.8500,101.8990,275700
1411577699,101.8100,101.9000,101.8000,101.8907,247300
1411577940,101.7440,101.8400,101.7200,101.8100,2832100
1411578299,101.7710,101.8400,101.7400,101.7450,236000
1411578540,101.8300,101.8400,101.6600,101.7700,362600
1411578840,101.9101,101.9700,101.7850,101.8300,378300
1411579140,101.9500,101.9900,101.8900,101.9200,283700
1411579498,101.9611,101.9800,101.9200,101.9600,238100
1411579799,101.9850,102.0000,101.9000,101.9650,223000
1411580041,102.0050,102.0700,101.9700,101.9900,651000
1411580340,102.1600,102.1900,102.0200,102.0200,755200
1411580699,102.0000,102.1900,102.0000,102.1600,806200
1411580940,102.0100,102.0100,101.8100,102.0000,715200
1411581299,102.0890,102.1000,101.9500,102.0100,511400
1411581540,102.0750,102.1100,102.0350,102.0839,345400
1411581898,102.0250,102.1500,102.0100,102.0800,322000
1411582140,101.9500,102.0700,101.9400,102.0210,328900
1411582499,101.8950,101.9900,101.8600,101.9500,426100
1411582740,101.9250,101.9600,101.8600,101.8901,233400
1411583099,101.8110,101.9300,101.8100,101.9300,463800
1411583399,101.6550,101.8900,101.6100,101.8100,1147000
1411583699,101.4100,101.6600,101.3500,101.6500,1660100
1411583999,101.4700,101.6000,101.4199,101.4200,799200
1411584299,101.4500,101.5200,101.4100,101.4700,615600
1411584599,101.5100,101.5100,101.4100,101.4600,586600
1411584898,101.5535,101.6300,101.5000,101.5100,654700
1411585140,101.5800,101.6400,101.4500,101.5547,566400
