1411479247,585.0700,586.5400,584.0750,586.5000,70700
1411479540,584.8600,585.6000,584.7500,585.4029,23900
1411479860,585.0300,586.2000,585.0300,585.2800,10500
1411480144,584.5100,585.1000,583.8100,584.9900,28500
1411480494,584.4800,584.9000,584.1500,584.7100,31600
1411480741,584.7000,585.5900,584.4000,584.6300,34600
1411481049,586.0500,586.4169,584.7800,584.7800,22700
1411481349,586.2000,586.3800,585.9000,586.1700,17800
1411481647,586.0500,586.4100,585.7400,586.2740,15700
1411481942,585.6100,586.3700,585.5600,586.2000,37600
1411482240,585.1900,585.9100,585.1900,585.7400,20700
1411482540,583.5837,585.2888,583.5500,585.1200,17500
1411482845,582.8000,583.6800,582.6800,583.5201,32300
1411483181,582.8710,583.1300,582.6001,582.6400,17300
1411483469,582.9500,582.9500,582.5400,582.8900,16100
1411483761,583.0000,583.1100,582.3101,582.8500,36800
1411484097,583.5750,584.0400,583.1600,583.3480,16800
1411484346,582.4620,583.6400,582.4620,583.6400,18500
1411484650,583.0700,583.2500,582.5550,582.6700,15000
1411484950,583.0400,583.2400,582.6450,582.8100,15900
1411485250,582.2200,583.0000,581.7701,582.8900,25800
1411485542,581.7300,582.7800,581.4500,582.2220,19400
1411485867,582.5000,582.9000,581.6625,581.7500,18900
1411486173,581.9400,582.4700,581.7000,582.4700,20300
1411486445,582.1650,582.2800,581.7000,581.9650,16300
1411486743,583.0600,583.4300,582.0700,582.1350,21100
1411487048,583.4000,583.6700,582.9000,582.9710,14300
1411487345,583.3600,583.6100,583.1900,583.4100,7500
1411487652,583.2300,583.5050,583.1100,583.1400,8900
1411487967,583.2100,583.7000,583.1800,583.2800,7600
1411488255,582.9200,583.2300,582.5000,583.2000,14600
1411488545,583.0000,583.3592,582.8200,582.9900,6500
1411488859,583.0600,583.4200,582.7300,583.0500,15800
1411489145,583.0600,583.4900,582.7700,582.9500,11000
1411489442,583.0100,583.6200,582.9400,583.2750,13800
1411489757,582.7500,583.2930,582.6800,583.0000,12300
1411490045,582.6700,583.0750,582.5500,582.7550,9000
1411490385,582.8200,583.0500,582.5600,582.6650,4600
1411490695,583.2450,583.3900,582.9500,583.0000,5000
1411490944,582.4300,583.3300,582.3100,583.3300,6900
1411491198,582.2200,582.6400,582.2200,582.3400,9600
1411491542,582.4600,582.5200,582.1100,582.2100,10000
1411491876,582.2300,582.5200,581.9000,582.2800,13500
1411492153,581.4400,582.0800,581.4400,582.0300,7900
1411492442,581.8300,582.1400,581.3400,581.5112,9100
1411492741,581.7350,581.8500,581.3000,581.8000,23700
1411493047,581.6100,582.0150,581.5800,581.7500,5800
1411493347,581.9700,581.9700,581.6601,581.8500,5200
1411493650,582.7301,582.8900,581.9700,582.0000,8000
1411493943,582.6400,583.0100,582.5700,582.9800,11800
1411494190,582.6100,582.9670,582.3201,582.9670,3300
1411494576,582.1200,582.6000,582.1200,582.5400,4700
1411494784,582.1320,582.1320,581.5900,581.9500,6700
1411495193,581.3120,581.7500,581.0000,581.7500,14200
1411495465,581.5500,582.0100,581.1800,581.3100,14000
1411495767,581.5500,581.7557,581.3900,581.4000,3800
1411496053,581.6100,581.8500,581.1110,581.4600,11800
1411496343,581.3900,582.0400,581.3900,581.5100,8000
1411496660,581.0000,581.6700,581.0000,581.3700,10000
1411496946,582.0655,582.0655,581.0250,581.1900,12400
1411497264,581.4600,582.0300,581.3400,581.8000,6900
1411497542,581.5900,581.8199,581.3100,581.3100,7900
1411497841,581.2800,581.7100,581.0200,581.7100,11900
1411498083,581.1200,581.5800,581.1000,581.3000,10500
1411498499,581.7400,582.1000,581.2700,581.2700,25100
1411498747,581.7050,582.0800,581.4000,581.7400,28100
1411499044,581.9300,582.3000,581.6800,581.6800,11300
1411499396,581.9500,582.0800,581.5000,582.0796,14900
1411499584,582.0400,582.3100,581.6701,581.9100,16900
1411499994,582.0900,582.4844,581.8500,582.1600,11800
1411500254,582.4101,582.6500,581.8000,581.9500,14800
1411500547,583.2600,583.2600,582.5500,582.5500,44700
1411500850,583.3625,583.3900,582.8300,583.2300,18800
1411501141,583.5700,583.6700,583.2500,583.3700,13600
1411501445,583.2600,583.5900,583.2600,583.5600,15300
1411501743,583.4800,583.5300,583.0600,583.2600,18400
1411502098,582.5000,583.3800,581.8900,583.3700,55600
1411502340,581.3700,582.7000,581.3500,582.7000,183900
1411502400,581.1300,581.1300,581.1300,581.1300,0
1411565642,584.2340,584.7400,582.4600,582.4600,0
1411565944,583.0500,585.5000,582.9855,584.2300,38700
1411566243,582.0400,583.4400,581.6850,583.4100,26200
1411566553,580.7800,582.0200,580.5440,582.0200,32000
1411566841,581.6900,582.1800,580.8515,581.0200,27600
1411567140,582.1400,582.4300,581.3100,581.7500,20800
1411567499,582.0400,582.2500,580.6000,581.9400,43300
1411567746,581.6900,582.4500,580.9100,582.0400,31400
1411568042,581.5310,581.9487,580.5200,581.3900,25700
1411568341,580.8100,581.5545,580.8100,581.5000,15200
1411568640,581.8600,581.8600,580.6600,581.0500,18500
1411568943,582.4700,582.7000,581.6000,581.6000,13800
1411569260,582.6499,582.6700,581.9850,582.2400,12200
1411569544,582.5350,582.8900,582.0600,582.6400,11900
1411569898,583.2300,583.6500,582.6600,582.6900,13400
1411570148,583.6900,583.8000,582.9100,583.2100,16700
1411570441,583.5100,584.1300,583.3600,583.7500,13300
1411570758,583.6550,584.0900,583.2500,583.7800,15600
1411571041,584.3551,584.4400,583.6200,583.6200,9600
1411571347,585.1600,585.1600,583.9100,584.1700,18700
1411571644,585.6501,585.9100,584.9150,585.0000,26100
